,Root,Salt.stress,Insect.herbivory,Bacterial.infection,Stem,Flower,Leaves,Drought.stress
CNL_AH000033-RA,2.182952144586294,0.8847926057270493,1.5568506818749968,1.865493373978408,0.07896902227025397,-0.2939636074604013,-1.2627491656622376,1.1189042867300922
CNL_AH001450-RA,1.392437946093958,1.4479077266148461,-0.6037678159604803,1.9086374535423218,-1.2235097432283188,0.07411045874367697,2.1973613377043604,0.14336141864035537
CNL_AH002056-RA,-0.6851065779624762,-0.2731957418544137,-1.4421555807083364,0.03620438183842281,-0.19603682858597976,1.0347644220751138,0.6610814620954054,-1.3403999880294044
CNL_AH002167-RA,-0.8629014536741559,-0.3869110039538621,0.515050265218426,-0.46334479145246904,1.582202963333372,1.457474911041079,0.6467613700703172,-1.9152915837456235
CNL_AH003350-RA,-0.18609658737441778,-0.1746994819380341,0.7987535193703627,0.9854636391464117,0.4852376927313151,1.613299148813366,-1.1276899777585545,-0.29791758035619076
CN_AH003387-RA,0.12504145974726427,-0.996982375624966,0.5596730461833209,0.021363492466584127,1.3063256954719455,1.0115021003736988,-0.5638807838782176,-0.1391542750910986
CN_AH003495-RA,-0.13774354916402,-1.1320197753785486,-0.40830908163719265,-0.4574571406183003,1.3808990056527755,-0.3365611604545942,-1.4998009537479435,1.43230261632527
CN_AH003497-RA,1.6909621111819995,0.14241754162199413,-0.30010347433419227,-0.6099802326094799,-0.5647871758533527,0.6812963455864194,1.2140393068639033,-1.6546459348888858
CNL_AH003498-RA,-0.3146252405106117,0.1499340563641691,-1.3174099538887694,1.7273865258210495,0.29654482326543885,1.358317234225048,0.40661833938424097,-1.1929894142814028
NL_AH004114-RA,-0.5425504883624902,-1.6510743890126178,0.5395351621740506,1.2795092468224107,-1.4001402931078992,0.35159384842148395,0.847650880366367,0.421394720444921
CNL_AH004271-RA,-0.3717571226645566,0.7047557323912227,-0.49514125693144795,0.5021897889629732,0.6923117202482544,1.1330803968729724,0.4529699161939221,-0.41822781063000225
CNL_AH004272-RA,-1.5109558421962122,-2.2195917579321836,-0.01608540413574226,-0.9186931626311426,0.09021912602502707,-0.054623034907276366,-1.1482362098695715,-0.7835898984100951
CNL_AH004519-RA,-0.3090497603737051,-0.568539105769185,-0.02311546992722951,1.0433717368160642,0.06641537573333693,-2.569804725206114,0.5363680086568743,-0.6220538588135578
TNL_AH004705-RA,1.1589390353688187,-0.9913993101826428,-1.0121714940052613,-1.4004266238883418,-1.6702543106890226,-0.7622684786198684,1.3803705582221175,0.04046487977794626
CN_AH005985-RA,-2.2982127968561157,-0.7665887807302842,-1.0863948160439467,-1.3189963564389815,0.6458408801083471,-2.651821302951131,-0.8546761894641952,1.1538507845859893
NL_AH006141-RA,-0.26426200706220554,0.5592729893770843,0.18970364647760118,0.09031943294174595,-0.5139170671794254,0.3977155555892145,-0.4820181847764911,2.831683595054051
CNL_AH006368-RA,0.14723585095476074,-1.6900103921014529,0.8396818949726356,0.8049133725465685,-0.357107283454586,1.7548786653133044,-0.21012037969493905,0.08331127485234456
CN_AH006369-RA,0.8355531203859603,0.3127194347472008,0.779566599179389,-0.011871944311988736,-0.38422747895166953,0.34169457006264364,2.280982649150527,0.029511130921499786
CNL_AH006373-RA,-0.2687817795458147,-0.35865079517859433,0.336764737133427,-0.164440489999475,0.027299573187408697,-0.47348017752186855,-0.33916567019914995,0.747052655893683
N_AH006375-RA,-0.9173251916912987,-0.010781938463634039,-0.22452292206167057,1.9190891936414423,1.6515233698470841,-1.8673160546070555,0.05840881127080515,-0.8814780112084797
CNL_AH006606-RA,-2.07843523496469,0.2938834835994714,0.5139913481010143,1.4272846851886105,1.6680864672292715,0.6017306396006955,0.7182983680736631,0.903780469907189
NL_AH006614-RA,-0.26886436947278564,0.2549335425821401,-1.0485265269960766,-1.7196430354319534,-0.21011559077702338,1.2089157181801409,-0.27533191796649303,2.0783051854281784
NL_AH006615-RA,2.7255200468634424,2.196967302068718,-1.0832853934359834,0.855728203522949,0.6909345993622066,-1.4252289434221852,0.25887357813090695,0.4044864749378762
CNL_AH006618-RA,0.11480024049309633,-2.5117646267336355,-0.6452449871260431,1.5198276170998097,-0.2230374616177622,-0.8464330271921495,0.8996544826264807,-0.7913709267009921
NL_AH006842-RA,0.38321498574692464,1.384487711308645,0.5996533307801224,1.185679722591532,0.17772683815387724,-0.7875968736550526,0.12335294752094912,0.34652301761459214
CN_AH008122-RA,0.8669958774906485,-0.3848412450876097,-0.6688166961388593,-0.6173736781407857,0.0317244912337484,-0.28524660581318195,0.11337134519963224,1.3451998267667622
CN_AH008125-RA,-0.97971907942554,-0.2458293078395921,-0.9687738143264313,0.3643393695997069,1.3614485893051218,-0.7658539068139041,-0.8986027562973712,-1.8443929134352866
CNL_AH008192-RA,-0.35658327278715596,-0.6285334853197171,0.24851309280159492,-0.7722525124422878,0.4495499814808915,-1.782177790361857,-0.47218625616267845,0.3563554687991047
NL_AH009429-RA,1.1790421568719405,-1.0182150936908916,0.6150023087622737,-1.6867474335177395,-1.4679119003042098,0.11195881328945272,0.2103599303539063,-0.774591473111226
CNL_AH009755-RA,-1.235799917763672,-0.23922683337946854,-0.5250543922431605,1.3814450822842685,-0.4643974201844143,-0.7428594263285443,0.6468698725587929,-0.36459959595655417
CNL_AH009756-RA,-1.488664761564435,-0.20277746521450887,1.3294705892963752,0.31565925659252947,0.3873826649395524,-0.7314775910908298,0.23779017639058425,-0.5735809245569018
CN_AH009758-RA,1.0857917109898276,-0.2945740446153344,-0.556234472883945,0.8633476583497782,-0.045274276209816666,0.14094777019006433,0.2844585716940089,0.4392441449553495
NL_AH009759-RA,0.8271727965824646,-0.05154878218240319,-1.8683471943134875,-1.2945948992979475,0.7043484822139737,1.4236438600094212,0.4086823278489938,1.7439648019013785
NL_AH009828-RA,-0.2860710255564779,-1.5917560976691418,1.1756579499391209,1.6036480821226338,-0.5224061574162709,1.5763806815148125,-1.0721857216699722,0.3399707644757874
NL_AH009834-RA,-0.3476982194077873,-0.7558794700020716,-0.60875453180944,-1.6702592717738456,0.18231783160901505,-0.09497052662915963,1.0600289696051832,-0.585172774541524
N_AH009842-RA,-0.1865892439514592,0.5055688812634751,0.8042612886620611,-0.34049784497443486,-0.47745627045012945,1.0035381136538277,0.7874528509936162,1.3279749555960918
NL_AH009843-RA,0.3971540637118031,-1.2450826719166541,0.6179124427614396,-0.03854938947919917,-1.7201744977491353,-2.3403413335934444,-0.6148775019777555,-0.012311480434429397
CNL_AH009847-RA,0.2785262584953166,0.38531063604080523,1.19581264572808,-1.131407398468085,0.23877482736237943,-0.5709127897091925,-1.7121375042857077,0.923398029388361
CN_AH009848-RA,-1.076295237513344,-1.3068320091519312,-0.5966783869719274,0.2771135897321708,0.9779729624745164,0.4732372652917358,-0.7814729528784446,1.0770626389105176
CNL_AH009849-RA,-0.24628047776244397,-1.6341920702682216,-0.8578990025761992,-0.9057287346513065,-0.8123315777739935,-1.0001761340462922,-0.7707996569724598,-1.3879024713510966
CNL_AH009997-RA,-0.6989454281798647,0.32096964616491175,1.6252563415520243,0.017121910569044142,-1.7762919235718069,-0.527931620111816,-1.0518769769756902,0.5243125650932414
CN_AH010002-RA,0.2836350547299075,0.41928208298469355,0.3862408790192985,0.8116405861711716,-1.131796461637745,-0.4055287183481907,-0.31279779926417517,0.705900090865896
CNL_AH010091-RA,-1.0367656932331901,0.5906454445547425,0.20769206454692446,1.9259542002800523,-0.16743598041214602,-0.48110843651399726,-0.5811522060328089,-0.3906750475767078
CN_AH010573-RA,0.3413596440299996,0.7982403728569224,-0.15782660966236167,-0.16721559591300522,1.7334725676982938,-1.402752765553532,0.9128960845039319,-0.5851624687933675
N_AH011686-RA,0.5324778084622668,-0.10246404814925605,-0.943297956832665,-1.1102927562586424,0.8135999149918731,-0.11091844277663884,1.1658932163565288,-0.43290872250507845
CNL_AH011899-RA,-1.7640583500807594,0.3528596475096271,0.04263404896388002,0.014755984286558343,-0.30548022677861353,1.2096618673967923,1.2038635987682051,0.08831402977095952
NL_AH011939-RA,-0.5752572038719326,0.3661595807501617,0.4199271616580534,0.6519389215500686,-0.19832328242577169,-0.19013163144990078,-1.6377735394647184,-1.9508930335051666
CNL_AH011940-RA,-0.09400243218518334,-1.020672407744902,0.8115144750339391,0.11442041620909159,-1.1896235439942333,-1.9116036509396912,0.1813930701673886,-0.4935557121885452
CNL_AH012204-RA,0.7198341421026289,-0.04777785241140217,-1.9937992055190101,-1.3692979741546134,-1.2253907178508678,0.3042244717377978,-0.3376339590042544,-1.4896859301343326
CNL_AH012242-RA,-0.7137123483675998,1.0947013971864825,0.16009977290366215,0.17894239172887366,-0.5039919157514361,-0.5095454818881079,-0.7996499650360636,2.2263538613310514
CNL_AH012260-RA,0.5657660588803165,0.891490597751614,0.056653316990054305,1.5471824681182724,0.6015208753572843,-1.631933989014588,0.2729818353445596,1.2069743039854062
CNL_AH012266-RA,0.11731939951353215,2.754700839482565,2.1899779956542256,0.2242948081190132,0.47404749469467444,-0.854119912725834,1.6092422196127854,-1.879483516574787
NL_AH012274-RA,-2.2955652888567126,-0.4915266942964571,-0.9899950700000687,0.07422369686124611,-1.4458710779152144,0.6004195304145474,-0.49917442111391735,2.64754304902057
N_AH012293-RA,-0.9962530684434951,0.7897786646014816,0.9759763658948948,-0.3564365029363832,-0.469175753103713,1.0464392166727272,0.3323306756295729,-0.42508639764035766
CNL_AH012295-RA,2.237216969639889,-1.5609960535810288,-0.0011055489150178144,0.5248661090554108,-1.783273193650478,-0.6653906532592984,0.2177892774614467,-1.6190046135494898
NL_AH013356-RA,-0.12896147303567243,-1.5484028990217256,0.6247896801440246,0.5273264406695694,-0.7606212464582416,-0.9644815642092365,1.0392267321077389,0.7904572952863583
NL_AH013357-RA,1.0785493742905925,-0.7482567381155737,-1.0364628732183954,1.9152361591989504,-0.557261908502104,-0.5476497263481708,1.0037889753473221,2.5079425701809113
CN_AH013470-RA,0.6848888474200373,-2.655556744590085,-1.0435676329521368,-1.538072797917851,-0.6684865334795267,0.8182830547936587,0.14593018714967557,-0.379163568005633
N_AH014099-RA,-2.046092761299403,-0.24919265524492748,1.9906952355289966,-0.39219504516948706,0.147985654133409,1.5639530418445475,0.8165568962089164,0.6388648121748323
CNL_AH014844-RA,-0.13694603254928747,-0.42462964042091267,0.6837043777732374,0.23763260418092436,-0.06848936665094404,1.1032156789751715,0.06796634292271773,0.16920852130191932
CNL_AH014846-RA,-0.8758268703009242,-1.159816582742051,-1.0192637823181472,0.11129988585578741,0.7689614985935104,0.014629287834217557,-0.7245878320959936,0.9480808345670124
NL_AH015008-RA,-0.13167678404047473,-0.1709291706715201,-0.6560774427889738,-1.289282008795813,-0.308554064602731,1.1075263244000066,1.4162840204850364,1.4024257485023393
CNL_AH016085-RA,-0.3390619739727993,0.04831833251867962,2.3499885355789396,0.012494336562096125,-0.38489777454098073,-1.5657414041973428,0.007788595259373596,0.21586199505188314
NL_AH016086-RA,1.121406540038595,0.5801141481050825,-1.108841158502314,-1.0101896718491095,-0.2088854181020875,1.4085876937248314,-0.2953327061997607,1.3324533617877368
CN_AH016561-RA,0.31090014832289525,-0.6955127376031334,2.057740444139507,-0.8037130240728529,0.23629172542581567,1.527375390857873,-0.40865831331108604,0.5635155074348114
CNL_AH017033-RA,1.0875627524857925,0.11754751010209054,-1.367663383084801,0.9996596318653441,-1.095017936386439,-0.5327623709236572,-0.4165832816539596,0.2105724357449753
CNL_AH017052-RA,-0.7287070576167423,-0.08473621569912675,-1.6698030261271974,-1.3034435715521822,0.04306505675647971,0.6053345892625216,-1.268255266973506,-1.2698861470555447
NL_AH017313-RA,-0.4552068061342812,-1.038970648636681,-2.215947687418981,-0.44942366177117654,-0.814277160912253,-0.8484295585150132,0.7092172828434892,0.45077364695493966
NL_AH017374-RA,0.2255906487007141,0.0861091952205405,0.9976927902388059,-0.240941354791923,0.08252773851863678,0.8447109640948569,-1.2528438937816015,-2.1119616675661645
CNL_AH017537-RA,0.8156039737788537,0.22180711251876628,-1.0979933445865726,1.1311093247281416,0.5968812490108935,1.5669146509647698,-1.8284344202369605,0.17609078436372638
CNL_AH017807-RA,-0.8934629794065864,-0.9487390856446478,1.8145485199123716,-0.6349639987360534,-0.7013149564280443,0.36577783005513315,-1.114243662915359,-1.2605735917118033
N_AH018022-RA,0.1287624142553743,-0.511415640197678,1.3519320834540265,-0.6451151689214927,0.2665623166221314,-0.21238320601176577,-2.1696873441510705,-2.0480757820570896
CNL_AH018519-RA,-0.8047306929254103,1.5549289619835818,0.06832436787595893,-1.5213728693711064,1.4837911939890753,-0.24182633679948906,0.8344262052728052,0.3038126647376916
NL_AH019171-RA,-0.6427624754056921,-0.156832067662412,-0.7773799333218748,-1.7098073946239039,0.33576218212900605,1.7536056296258582,-0.6261512470528893,-0.0673924807927638
NL_AH019194-RA,0.6716380141803051,-1.0426576635020057,0.7286150428290518,0.5098232112144773,0.6263392526290249,-0.9377207634473929,-0.647061880729989,1.3558163577942728
NL_AH019197-RA,0.6436145630972195,-0.20124902975924697,-0.6238829863509044,1.3366429554100232,-1.3745604382811574,1.0274272145111807,1.1298385517577516,0.61291003616652
CNL_AH019198-RA,0.609710561604025,-0.961517307753344,0.20330409862331536,0.9407814041029088,-0.7371526411882244,-0.606791416597934,0.682494326353929,0.3222973031950184
CNL_AH019238-RA,0.6165801639727426,0.5120725227763098,0.2223970111630544,0.28043257039597214,0.4090636722514423,1.051034102663492,-2.243273523259469,-1.0174118420461788
CN_AH019582-RA,0.7021040640045272,0.13175067743834068,1.2203159643216537,1.073415997250335,1.0194102080209795,1.6686200240754745,0.29500547419126977,-0.42905040406565587
N_AH020116-RA,-0.8938656409615531,0.4229304146577624,1.4112768848383128,1.4416664239880022,-0.08498377740335945,0.07376696967912962,-0.5175857721670556,-0.3083932335051003
N_AH020119-RA,0.5113664159689352,0.9434065311615358,-0.6619445995022462,-0.40086528236591806,-0.2803196901007004,0.5667295576788917,-0.2654893437705635,-0.03965143326947519
N_AH020261-RA,0.9236428905847436,0.6103374454587849,1.7666859977652876,0.1999222995818115,-0.727898535029201,0.7304611093775258,-1.0476754928206597,0.1963014596129078
N_AH020264-RA,-0.07156511566637588,1.270295027005557,-0.1913540926310746,-0.9245232822828728,0.05102901618644171,0.4703984671242229,-0.04024534390261355,0.8007482539901316
CN_AH020266-RA,-0.9171526161600085,0.798656032995568,-0.1915756816401944,0.7413816558640769,-0.25675438734101863,-0.8378814129345167,1.8149386504661165,0.978447275134019
NL_AH020268-RA,0.26380035484681424,-0.7721390488436324,-0.8581090291313608,-0.6660397700055706,0.3500079207890565,-0.4220525653994056,-1.371598450519786,-1.4767560851114367
N_AH020307-RA,0.3108740805142358,-0.15949761935003862,-0.2742902738357265,-0.15926388522498017,0.6254702367915154,1.2440218579263767,0.6343433400819212,-0.6070467543279975
CNL_AH020611-RA,1.451015213728544,-1.1628142469816263,-1.2466112974299952,-1.5559889836166152,-0.8014136665567838,0.908794159911164,-1.1108762474990754,0.0669391920091727
CN_AH020612-RA,1.0867641851926573,2.2383062943929457,0.008748892015600616,0.5169412904746429,-0.06824689204314224,0.45887124696019843,-0.25561125663255646,-0.9789872154360031
CNL_AH020614-RA,0.7622447376276309,2.2152529437119495,1.644894344605604,-0.6989968045962033,-0.5965201678934869,-0.2965057871976976,-0.10371070205298213,0.46289446225454706
CN_AH021370-RA,-0.3538547147981318,-0.39544343984265895,0.06461310676672384,-0.7862455647652723,0.5888109335684524,0.9014624719131277,-0.981308778591584,-0.9158816276799486
N_AH022264-RA,-0.9581876261084703,-0.09796468830633683,0.41327638792628146,-0.22430182334549859,1.7401075548015388,-0.581600856150415,0.6774467805302113,0.7032088262767001
NL_AH022266-RA,1.1254760265753396,0.5077240434825011,-0.5432123795299952,-1.0334885502183746,0.8180175679712454,0.19720905524940766,0.5510334161575663,0.35820088639897757
N_AH022267-RA,0.4813651695032688,1.0394900269707,-1.101447001660707,-0.21794964609603673,0.8315771607712819,-0.7645773625304123,-0.5401681584371679,2.424683204397996
N_AH022268-RA,-0.4290263600021333,0.49588899048906376,0.5844917611598738,-0.5903548645669342,-1.6341808911327387,0.1244258791563618,-0.7997500218409607,0.22044589476699947
CN_AH022269-RA,-0.7210864165449401,-0.30315991588185415,-1.1101628253110993,-1.0394749542842276,-0.2764014208025172,0.45137005320526624,-0.7808459253276225,-0.8676736580551385
N_AH022270-RA,-2.0152455798597546,0.7397419895621711,-0.9843569702436111,1.2449976885806509,-0.7197220286062066,2.5368198795315293,-0.22010461863159947,1.1262347927339615
N_AH022271-RA,2.325977126200876,1.3288000649982388,0.568826405008423,-1.0004131120324753,-0.5475227454493863,-0.24910622005324723,0.6731203642201881,1.3537776299626656
N_AH022272-RA,-0.23026572559782493,2.0658528723354985,-1.636465547254276,-0.224359104626859,-0.14831108135589421,0.3046748104298107,1.0503035940119525,1.368306410074811
N_AH022274-RA,-3.301404386144466,0.8518228673466554,-0.6333888946640338,-1.3907260221704338,0.36035787679159414,-1.0395168926192342,0.2846927982921801,0.8742138768880106
N_AH022276-RA,-0.08371190395396842,1.8467979405743604,0.2772476292932819,0.16248708363529632,0.39895602264513763,0.45000488839948016,1.0325674299339478,0.5551592663157507
CN_AH022277-RA,0.06335519904411957,0.3713792352008202,0.6267938471925392,0.547947387911949,-0.010669910351115672,-0.04904375815648048,-0.01948260411738811,0.6451496652254871
CN_AH022278-RA,-0.6066576176710189,0.13891210932627784,0.2538984195665168,-1.9571286448541876,-0.6706428065437193,1.4635095273822227,-1.8904830194205777,-0.6650673836854092
N_AH022279-RA,-0.9881221846084245,-2.8313166238165457,0.11131713344970424,-1.422013988846419,-0.4662819026586789,1.1483038354157535,2.2532859729081776,1.9864673823944965
N_AH022281-RA,0.5005613702257155,-0.2657263838019179,0.03833491083002573,-1.0601197784149237,0.9405928095522205,0.6679464252757266,0.13142727709414198,-0.1719200216300391
CN_AH022283-RA,0.6480263984176566,0.05873511832778139,-0.4345845086439048,0.7432739387375785,-1.579007543658445,-0.5945661786556774,-0.5834938320775556,-0.40352420014669765
NL_AH022284-RA,-2.433228207397296,-0.272544134079991,0.8543554487676402,0.1869675878698961,-0.4450181764286808,2.571949429457885,0.7164627320282893,-0.1828401370410401
NL_AH022464-RA,0.6873957380804748,-2.697200475533487,0.1261565316989482,-0.89875406814307,-0.45142068834925264,1.1682524193219994,0.19209289004971403,1.9078558724701793
CNL_AH022544-RA,0.6050619554002741,0.8994927084697065,-0.48260976500652863,0.2366269601533823,-0.8118179180774457,2.8069374210495033,0.8655363327862794,-0.8832704493228021
CNL_AH023357-RA,0.2794812280483328,0.9053598425680067,0.8332568637593365,0.48360902299496417,-0.8284021385957607,1.0710006864585044,0.503535995508827,-0.055360703398629016
CNL_AH023358-RA,0.27069860042421257,1.149293551089523,0.29011139100000566,-1.5338580600569276,0.08298858773275011,-0.08385531978770627,-0.22764961822068927,-0.3644555343994997
CNL_AH023362-RA,0.4243243909265874,1.3243598914657613,0.8597267937486265,-1.7579672268502677,-1.2250265430803846,0.7186744579111178,0.7827791057051064,-0.10463098648263554
CNL_AH023363-RA,0.65099935293467,0.36799649375460725,-1.6145221331142308,-1.3115321961716642,-0.512072419989411,-1.0397952688444487,-0.8401517883522793,-0.23318055306835697
